record_id,record_class,source_table_number,source_pdf_page,reference_date,mineral_name_source,normalized_top50_materials_json,scope_type,state_or_ut,geography_name_source,grade_or_measure_source,resource_basis,unit_source,unit_scale_to_base,base_unit,std111_proved,std121_probable,std122_probable,reserves_total_a,std211_feasibility,std221_prefeasibility,std222_prefeasibility,std331_measured,std332_indicated,std333_inferred,std334_reconnaissance,remaining_resources_total_b,total_resources_a_plus_b,total_resources_base_quantity,blank_numeric_cells_interpreted_as_zero,source_figures_rounded,arithmetic_max_abs_error_source_units,arithmetic_tolerance_source_units,arithmetic_validation_pass,latitude,longitude,coordinates_available_in_source,spatial_integration_status,source_id,source_url,source_pdf_url,source_file_sha256,extraction_method
IBM-NMI2025-5-19-state-andhra-pradesh-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Andhra Pradesh,Andhra Pradesh,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,88752.0,0.0,88752.0,0.0,0.0,0.0,0.0,0.0,32003430.0,0.0,32003430.0,32092182.0,32092182.0,0,True,0.0,641.84364,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-jharkhand-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Jharkhand,Jharkhand,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,347402.0,0.0,0.0,347402.0,1017105.0,694616.0,523589.0,0.0,1754900.0,3727685.0,0.0,7717895.0,8065297.0,8065297.0,0,True,0.0,161.30594000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-karnataka-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Karnataka,Karnataka,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,172810.0,0.0,0.0,172810.0,230660.0,15930.0,119368.0,386247.0,1610502.0,10628753.0,0.0,12991460.0,13164270.0,13164270.0,0,True,0.0,263.28540000000004,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-kerala-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Kerala,Kerala,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174733.0,0.0,10000.0,0.0,184733.0,184733.0,184733.0,0,True,0.0,3.6946600000000003,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-maharashtra-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Maharashtra,Maharashtra,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,137861.0,0.0,130460.0,268321.0,61851.0,4317.0,1231321.0,0.0,45000.0,1696357.0,0.0,3038846.0,3307167.0,3307167.0,0,True,0.0,66.14334000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-rajasthan-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Rajasthan,Rajasthan,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,13097.0,0.0,10606.0,0.0,0.0,0.0,0.0,23703.0,23703.0,23703.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-tamil-nadu-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Tamil Nadu,Tamil Nadu,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,1683.0,0.0,0.0,1683.0,578.0,117.0,0.0,700.0,167000.0,79434.0,0.0,247829.0,249512.0,249512.0,0,True,0.0,4.99024,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-telangana-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,Telangana,Telangana,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48350000.0,0.0,48350000.0,48350000.0,48350000.0,0,True,0.0,967.0000000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-19-state-west-bengal-total-01,official_nmi_resource_inventory,5.19,24,2025-04-01,Kyanite,[],state,West Bengal,West Bengal,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26520.0,0.0,26520.0,26520.0,26520.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-national-total-all-india-ore-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",national_total,,All India,Ore,ore,'000 Tonnes,1000.0,tonnes,91930.0,0.0,99628.0,191558.0,21462.0,3995.0,27533.0,58308.0,184126.0,338516.0,5253.0,639193.0,830751.0,830751000.0,0,True,0.0,16.61502,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-national-total-all-india-lead-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",national_total,,All India,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,1553.4,0.0,1418.63,2972.03,409.11,120.85,521.43,1063.89,1701.87,5428.3,1.23,9246.68,12218.71,12218710.0,0,True,1.8189894035458565e-12,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-national-total-all-india-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",national_total,,All India,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,5478.2,0.0,4878.98,10357.18,912.71,116.77,2179.72,2402.5,4675.21,10210.8,104.92,20602.63,30959.81,30959810.0,0,True,3.637978807091713e-12,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-national-total-all-india-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",national_total,,All India,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38,250.7,36.43,325.51,325.51,325510.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-grade-all-india-ore-with-10-pb-zn-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",grade,,All India,Ore With (+)10% Pb & Zn,ore,'000 Tonnes,1000.0,tonnes,30380.0,0.0,16382.0,46762.0,469.0,148.0,10386.0,0.0,3520.0,8725.0,0.0,23248.0,70010.0,70010000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-grade-all-india-ore-with-5-10-pb-zn-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",grade,,All India,Ore With 5-10% Pb & Zn,ore,'000 Tonnes,1000.0,tonnes,29454.0,0.0,36463.0,65917.0,14251.0,3730.0,14093.0,50157.0,16447.0,135121.0,0.0,233799.0,299716.0,299716000.0,0,True,0.0,5.99432,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-grade-all-india-ore-with-5-pb-zn-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",grade,,All India,Ore With (-)5% Pb & Zn,ore,'000 Tonnes,1000.0,tonnes,32096.0,0.0,46783.0,78879.0,6742.0,117.0,3054.0,8151.0,164159.0,194670.0,5253.0,382146.0,461025.0,461025000.0,0,True,0.0,9.220500000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-grade-all-india-lead-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",grade,,All India,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,1553.4,0.0,1418.63,2972.03,409.11,120.85,521.43,1063.89,1701.87,5428.3,1.23,9246.68,12218.71,12218710.0,0,True,1.8189894035458565e-12,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-grade-all-india-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",grade,,All India,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,5478.2,0.0,4878.98,10357.18,912.71,116.77,2179.72,2402.5,4675.21,10210.8,104.92,20602.63,30959.81,30959810.0,0,True,3.637978807091713e-12,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-grade-all-india-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",grade,,All India,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38,250.7,36.43,325.51,325.51,325510.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-andhra-pradesh-ore-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Andhra Pradesh,Andhra Pradesh,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4159.0,18310.0,330.0,23799.0,23799.0,23799000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-andhra-pradesh-lead-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Andhra Pradesh,Andhra Pradesh,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,119.53,688.65,0.0,836.88,836.88,836880.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-andhra-pradesh-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Andhra Pradesh,Andhra Pradesh,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,43.57,7.19,0.0,63.16,63.16,63160.0,0,True,7.105427357601002e-15,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-andhra-pradesh-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Andhra Pradesh,Andhra Pradesh,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13,12.84,49.97,49.97,49970.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-bihar-ore-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Bihar,Bihar,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,11012.0,0.0,11447.0,11447.0,11447000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-bihar-lead-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Bihar,Bihar,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,24000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-bihar-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Bihar,Bihar,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,24.0,0.0,38.75,38.75,38750.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-bihar-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Bihar,Bihar,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,280.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-chhattisgarh-ore-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Chhattisgarh,Chattisgarh,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,22.0,22000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-chhattisgarh-lead-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Chhattisgarh,Chattisgarh,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-chhattisgarh-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Chhattisgarh,Chattisgarh,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-chhattisgarh-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Chhattisgarh,Chattisgarh,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,1.9,1900.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-gujarat-ore-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Gujarat,Gujarat,Ore,ore,'000 Tonnes,1000.0,tonnes,3188.0,0.0,3279.0,6467.0,0.0,2334.0,230.0,129.0,0.0,1377.0,101.0,4171.0,10638.0,10638000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
