record_id,source_family,source_record_id,source_event_record_ids_json,source_event_count,block_name,block_name_aliases_json,state_or_ut,district,block_area_ha,exploration_level,latitude,longitude,h3_r6,h3_r3,target_material,target_chemical_names_json,target_symbols_or_formulae_json,source_label_type,geometry_quality_status,geometry_model_role,geometry_source_url,source_url,target_known_evidence_records,internal_spatial_cv_auc,internal_spatial_cv_recall_at_background_top5pct,nearest_known_target_evidence_km,outside_25km_known_evidence,within_250km_known_evidence,primary_transfer_cohort,candidate_distance_domain,target_prospectivity_score,target_national_percentile,target_score_rank_among_50,target_is_centroid_top1,target_in_centroid_top5,centroid_published_top_material,centroid_published_record_class,centroid_is_published_candidate,target_specific_priority_gate,source_label_limitations,data_quality_flags_json
OBT-9eac88a67f455103,central_critical_mineral_auction,kavtalwadi,"[""CMB-EVENT-T8-O15""]",1,"Kavtalwadi Vanadium, Gallium, Titanium, Bauxite and Aluminous Laterite Block","[""Kavtalwadi Vanadium, Gallium, Titanium, Bauxite and Aluminous Laterite Block""]",Maharashtra,Sindhudurg,638.98000000,,16.47402778,73.48666667,8660f65afffffff,8360f6fffffffff,Vanadium,"[""vanadium""]","[""V""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27329_Kavtalwadi%20Vanadium,%20Gallium,%20Titanium,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,10,0.37920000,0.00000000,404.72583008,True,False,True,False,0.00533537,0.17036112,14.00000000,False,False,Chromium,high_priority_candidate,True,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-501bbc0b7375c698,central_critical_mineral_auction,kawalapur,"[""CMB-EVENT-T6-O17""]",1,Kawalapur Block,"[""Kawalapur Block""]",Maharashtra,Nagpur,398.23000000,,21.35822361,79.30275972,866096cefffffff,836096fffffffff,Rare-earth elements,"[""scandium"",""yttrium"",""lanthanum"",""cerium"",""praseodymium"",""neodymium"",""promethium"",""samarium"",""europium"",""gadolinium"",""terbium"",""dysprosium"",""holmium"",""erbium"",""thulium"",""ytterbium"",""lutetium""]","[""Sc"",""Y"",""La"",""Ce"",""Pr"",""Nd"",""Pm"",""Sm"",""Eu"",""Gd"",""Tb"",""Dy"",""Ho"",""Er"",""Tm"",""Yb"",""Lu""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22693_7.%20Kawalapur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,9,,,634.42681885,True,False,True,False,0.00052497,0.39675963,28.00000000,False,False,Manganese,known_evidence_area,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-2e036139548d7b59,central_critical_mineral_auction,khattali-chhoti,"[""CMB-EVENT-T2-O05""]",1,Khattali Chhoti Graphite Block,"[""Khattali Chhoti Graphite Block""]",Madhya Pradesh,Alirajpur,599.76000000,,22.37201482,74.52971332,8642cb0cfffffff,8342cbfffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14099_MBS%20Khattali%20Chhoti%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,137.55490112,True,True,True,True,0.08370539,0.81723619,12.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-b8619fe0cd521509,central_critical_mineral_auction,khobna-and-agargaon,"[""CMB-EVENT-T5-O06"",""CMB-EVENT-T6-O01""]",2,Khobna and Agargaon Cluster Tungsten Block,"[""Khobna and Agargaon Cluster Tungsten Block""]",Maharashtra,Nagpur,150.79000000,,21.06317040,79.42846691,863cb6937ffffff,836096fffffffff,Tungsten,"[""tungsten""]","[""W""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22710_23.%20MBS%20Khobna%20and%20Agargaon%20Cluster%20Tungsten%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,3,,,4.05087042,False,True,False,False,0.65182376,,2.00000000,False,True,Manganese,known_evidence_area,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-f2b424ad113430b0,central_critical_mineral_auction,kundol,"[""CMB-EVENT-T1-O09""]",1,Kundol Nickel and Chromium Block,"[""Kundol Nickel and Chromium Block""]",Gujarat,Aravalli,547.80000000,,23.86270674,73.33978455,8642cd56fffffff,8342cdfffffffff,Chromium,"[""chromium""]","[""Cr""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12687_MBS_Kundol%20Nickel%20and%20Chromium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,72,0.96467978,0.95833333,849.05487061,True,False,True,False,0.00007189,0.15849151,27.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-79a852c5432033fa,central_critical_mineral_auction,kundol,"[""CMB-EVENT-T1-O09""]",1,Kundol Nickel and Chromium Block,"[""Kundol Nickel and Chromium Block""]",Gujarat,Aravalli,547.80000000,,23.86270674,73.33978455,8642cd56fffffff,8342cdfffffffff,Nickel,"[""nickel""]","[""Ni""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12687_MBS_Kundol%20Nickel%20and%20Chromium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,7,,,479.68685913,True,False,True,False,0.04648822,0.71951711,21.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-e907ddd0be4dbbbf,central_critical_mineral_auction,kurunjakulam,"[""CMB-EVENT-T1-O11"",""CMB-EVENT-T3-O04""]",2,Kurunjakulam Graphite Block,"[""Kurunjakulam Graphite Block""]",Tamil Nadu,Tenkasi,265.66000000,,9.23736111,77.68652778,86603582fffffff,836035fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14483_MBS_Kurunjakulam%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14477_Notice%20Inviting%20Tender%20(NIT)%20-%20%20Tranche%20III.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,96.18391418,True,True,True,True,0.34199327,0.92105442,6.00000000,False,False,Titanium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-a1c1e5e5496cfeec,central_critical_mineral_auction,lakhasar,"[""CMB-EVENT-T2-O15""]",1,Lakhasar Potash and Halite Block,"[""Lakhasar Potash and Halite Block""]",Rajasthan,Bikaner,1830.06000000,,28.09734903,73.87400255,8642590afffffff,834259fffffffff,Potash,"[""potassium chloride"",""potassium sulfate""]","[""KCl"",""K2SO4""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14089_MBS_Lakhasar%20Block%20Final%20CL%20with%20halite.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,0,,,,False,False,False,False,,,,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-a508cbee7654fb68,central_critical_mineral_auction,lamer-panga-a,"[""CMB-EVENT-T7-O11""]",1,Lamer-Panga A Graphite Block,"[""Lamer-Panga A Graphite Block""]",Odisha,Kalahandi,1392.66000000,,20.08958315,83.47887602,863c82897ffffff,833c82fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25659_10%20Lamer-Panga%20A%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,18.73249435,False,True,False,False,0.88982373,0.99818558,1.00000000,True,True,Graphite,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-caf6248e60594afd,central_critical_mineral_auction,lamer-panga-b,"[""CMB-EVENT-T7-O10""]",1,Lamer-Panga-B Graphite Block,"[""Lamer-Panga-B Graphite Block""]",Odisha,Kalahandi,1313.08000000,,20.07753228,83.52272193,863c82897ffffff,833c82fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25660_11%20Lamer-Panga-B%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,18.73249435,False,True,False,False,0.88982373,0.99818558,1.00000000,True,True,Graphite,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-cc4a72178615e414,central_critical_mineral_auction,larambha,"[""CMB-EVENT-T6-O14""]",1,"Larambha Graphite, Manganese and Associated Mineral Block","[""Larambha Graphite, Manganese and Associated Mineral Block""]",Odisha,Balangir,256.58000000,,20.85259019,83.17859299,863c86a8fffffff,833c86fffffffff,Cobalt,"[""cobalt""]","[""Co""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22697_10.%20Larambha%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,4,,,176.28373718,True,True,True,True,0.09843008,,14.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-8fcb0b467bf298a1,central_critical_mineral_auction,larambha,"[""CMB-EVENT-T6-O14""]",1,"Larambha Graphite, Manganese and Associated Mineral Block","[""Larambha Graphite, Manganese and Associated Mineral Block""]",Odisha,Balangir,256.58000000,,20.85259019,83.17859299,863c86a8fffffff,833c86fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22697_10.%20Larambha%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,11.10131645,False,True,False,False,0.50618523,0.96326017,2.00000000,False,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
