event_id,auction_tranche,portal_link_order,block_name,state_or_ut,district,concession_type,block_area_ha,source_materials_json,coordinates_available_in_source,geometry_type,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,concession_type_extraction_method,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,portal_link_title,source_url,mbs_source_url,geometry_source_url,extraction_notes
T8-O10,8,10,"Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block",Telangana,Vikarabad,CL,405.67,"[""Aluminous Laterite"",""Gallium"",""Titanium"",""Vanadium""]",True,Polygon,4,405.67792896499634,0.0019545357054562423,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,mbs_text_reconciled_to_official_nit,T8_27334_Baswapur_Titanium_Vanadium_Gallium_and_Aluminous_Laterite_Block_MBS.pdf,c294fd9e514d41be4554ec64a2dd351277e35fd2a8af1b6f09da4f0bcab37ab9,561936,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,"Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block_MBS",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27334_Baswapur%20Titanium,%20Vanadium,%20Gallium%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27334_Baswapur%20Titanium,%20Vanadium,%20Gallium%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
T8-O11,8,11,Miyan Ki Dhani East Tungsten and Associated Mineral Block,Rajasthan,Nagaur,CL,65.59,"[""Associated minerals"",""Tungsten""]",True,Polygon,6,65.59417143214941,0.006359859962502695,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27333_Miyan_Ki_Dhani_East_Tungsten_and_Associated_Mineral_Block_MBS.pdf,edd1c89920d5348fa9dc5ad07e211d03410eab4aeb31c17a51fab261e1ac1f0c,555578,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Miyan Ki Dhani East Tungsten and Associated Mineral Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27333_Miyan%20Ki%20Dhani%20East%20Tungsten%20and%20Associated%20Mineral%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27333_Miyan%20Ki%20Dhani%20East%20Tungsten%20and%20Associated%20Mineral%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O12,8,12,Chistiyan South Potash and Halite Block,Rajasthan,Hanumangarh,ML,199.5614,"[""Halite"",""Potash""]",True,Polygon,6,199.69482303341775,0.06685813660244727,pypdf_text,accepted,True,,official_nit_table,T8_27332_Chistiyan_South_Potash_and_Halite_Block_MBS.pdf,672fcacab5ab984c2a4e91d4c415a1b241f9bdbb55b83770020cce6764ada99c,481124,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Chistiyan South Potash and Halite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27332_Chistiyan%20South%20Potash%20and%20Halite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27332_Chistiyan%20South%20Potash%20and%20Halite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O13,8,13,Tamiya Graphite and Manganese Block,Odisha,Balangir,ML,139.03,"[""Graphite"",""Manganese""]",True,Polygon,9,141.92738790746145,2.084001947393692,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27331_Tamiya_Graphite_and_Manganese_Block_MBS.pdf,5ceaa1681c7aaa755e71df666492436a57a8e2a244ebd794e93e9986ce1b6c92,569645,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Tamiya Graphite and Manganese Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27331_Tamiya%20Graphite%20and%20Manganese%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27331_Tamiya%20Graphite%20and%20Manganese%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O14,8,14,"Betjharan Titanium, Vanadium and Iron Ore Block",Odisha,Mayurbhanj,CL,391.81,"[""Iron"",""Magnetite"",""Titanium"",""Vanadium""]",True,Polygon,4,391.81306222677233,0.0007815591159819334,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27330_Betjharan_Titanium_Vanadium_and_Iron_Ore_Block_MBS.pdf,8757c4de133c241f1059691f85a23f956fbe2ad640831029ec1bde4ef91631d9,588465,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,"Betjharan Titanium, Vanadium and Iron Ore Block_MBS",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
T8-O15,8,15,"Kavtalwadi Vanadium, Gallium, Titanium, Bauxite and Aluminous Laterite Block",Maharashtra,Sindhudurg,CL,638.98,"[""Aluminous Laterite"",""Bauxite"",""Gallium"",""Titanium"",""Vanadium""]",True,Polygon,4,638.965441583252,0.0022783837910512446,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27329_Kavtalwadi_Vanadium_Gallium_Titanium_Bauxite_and_Aluminous_Laterite_Block_MBS.pdf,e20702157891bd6c1ca3f80a87c62686bf92dab67e06121663c5b4360d9a0b45,559025,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,"Kavtalwadi Vanadium, Gallium, Titanium, Bauxite and Aluminous Laterite Block_MBS",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27329_Kavtalwadi%20Vanadium,%20Gallium,%20Titanium,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27329_Kavtalwadi%20Vanadium,%20Gallium,%20Titanium,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
T8-O16,8,16,Dongarla REE and RM Block,Maharashtra,Bhandara,CL,397.845,"[""Rare-earth elements"",""Rare metals""]",True,Polygon,4,397.8358386629105,0.0023027402856769796,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27328_Dongarla_REE_and_RM_Block_MBS.pdf,47f647896d9a6de68862cd705e8fde4ff18d37ac4bbd969f0f20b7b79e1b37c1,553421,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Dongarla REE and RM Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27328_Dongarla%20REE%20and%20RM%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27328_Dongarla%20REE%20and%20RM%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O17,8,17,Sambalpur Phosphorite and Limestone Block,Chhattisgarh,Balod,ML,303.866,"[""Phosphorite""]",True,Polygon,4,304.11538851737976,0.08207187292417407,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27327_Sambalpur_Phosphorite_and_Limestone_Block_MBS.pdf,392f10cdca7d2c5a436a0f274c64e7ecc1d2f431ff03d0c7e93c4edb6e32d578,570412,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Sambalpur Phosphorite and Limestone Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27327_Sambalpur%20Phosphorite%20and%20Limestone%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27327_Sambalpur%20Phosphorite%20and%20Limestone%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O18,8,18,"Sabag North Vanadium, Gallium, Titanium, REE, Bauxite and Aluminous Laterite Block",Chhattisgarh,Balrampur,CL,319.518,"[""Aluminous Laterite"",""Rare-earth elements"",""Bauxite"",""Gallium"",""Titanium"",""Vanadium""]",True,Polygon,4,319.52292283744663,0.0015407073925902638,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27326_Sabag_North_Vanadium_Gallium_Titanium_REE_Bauxite_and_Aluminous_Laterite_Block_MBS.pdf,c0eaacacc6989fb46e32e010a93a215b45f35b56e86c6a46884d2956b2294b3e,572432,6,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,"Sabag North Vanadium, Gallium, Titanium, REE, Bauxite and Aluminous Laterite Block_MBS",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27326_Sabag%20North%20Vanadium,%20Gallium,%20Titanium,%20REE,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27326_Sabag%20North%20Vanadium,%20Gallium,%20Titanium,%20REE,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
T8-O19,8,19,Gohirapali Glauconite Block,Chhattisgarh,Mahasamund,CL,327.219,"[""Glauconite""]",True,Polygon,6,327.2237823671579,0.0014615187864792255,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27325_Gohirapali_Glauconite_Block_MBS.pdf,53ed4adce0544e6d6c16641e0b1822e68e1cf34372e8a3fddecdd0bde6f58616,577274,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Gohirapali Glauconite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27325_Gohirapali%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27325_Gohirapali%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O20,8,20,Pata Ramavaram Graphite Block,Andhra Pradesh,Alluri Sitharama Raju,CL,105.29,"[""Graphite""]",True,Polygon,4,105.2951373491764,0.004879237512008708,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27324_Pata_Ramavaram_Graphite_Block_MBS.pdf,ea4d3f6b81336e4e3f55f4476706d169118eeb19793c25ed6581c8ec6bb00d77,570555,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Pata Ramavaram Graphite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27324_Pata%20Ramavaram%20Graphite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27324_Pata%20Ramavaram%20Graphite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
